0.005010 0.000000
0.015030 0.000000
0.025050 0.000000
0.035070 0.000000
0.045090 0.000000
0.055110 0.000000
0.065130 0.000000
0.075150 0.000000
0.085170 0.000000
0.095190 0.000000
0.105210 0.000000
0.115230 0.000000
0.125251 0.000000
0.135271 0.000000
0.145291 0.000000
0.155311 0.000000
0.165331 0.000000
0.175351 0.000000
0.185371 0.000000
0.195391 0.000000
0.205411 0.000000
0.215431 0.000000
0.225451 0.000000
0.235471 0.000000
0.245491 0.000000
0.255511 0.000000
0.265531 0.000000
0.275551 0.000000
0.285571 0.000000
0.295591 0.000000
0.305611 0.000000
0.315631 0.000000
0.325651 0.000000
0.335671 0.000000
0.345691 0.000000
0.355711 0.000000
0.365731 0.000000
0.375752 0.000000
0.385772 0.000000
0.395792 0.000000
0.405812 0.000000
0.415832 0.000000
0.425852 0.000000
0.435872 0.000000
0.445892 0.000000
0.455912 0.000000
0.465932 0.000000
0.475952 0.000000
0.485972 0.000000
0.495992 0.000000
0.506012 0.000000
0.516032 0.000000
0.526052 0.000000
0.536072 0.000000
0.546092 0.000000
0.556112 0.000000
0.566132 0.000000
0.576152 0.000000
0.586172 0.000000
0.596192 0.000000
0.606212 0.000000
0.616232 0.000000
0.626253 0.000000
0.636273 0.000000
0.646293 0.000000
0.656313 0.000000
0.666333 0.000000
0.676353 0.000000
0.686373 0.000000
0.696393 0.000000
0.706413 0.000000
0.716433 0.000000
0.726453 0.000000
0.736473 0.000000
0.746493 0.000000
0.756513 0.000000
0.766533 0.000000
0.776553 0.000000
0.786573 0.000000
0.796593 0.000000
0.806613 0.000000
0.816633 0.000000
0.826653 0.000000
0.836673 0.000000
0.846693 0.000000
0.856713 0.000000
0.866733 0.000000
0.876754 0.000000
0.886774 0.000000
0.896794 0.000000
0.906814 0.000000
0.916834 0.000000
0.926854 0.000000
0.936874 0.000000
0.946894 0.000000
0.956914 0.000000
0.966934 0.000000
0.976954 0.000000
0.986974 0.000000
0.996994 0.267127
1.007014 1.337997
1.017034 1.400659
1.027054 1.380294
1.037074 1.349831
1.047094 1.338646
1.057114 1.337349
1.067134 1.337558
1.077154 1.305001
1.087174 1.311919
1.097194 1.320533
1.107214 1.318450
1.117234 1.321316
1.127255 1.303797
1.137275 1.300364
1.147295 1.296018
1.157315 1.287247
1.167335 1.283686
1.177355 1.250172
1.187375 1.265075
1.197395 1.252663
1.207415 1.247736
1.217435 1.241209
1.227455 1.241570
1.237475 1.226294
1.247495 1.217115
1.257515 1.222872
1.267535 1.208913
1.277555 1.199941
1.287575 1.191939
1.297595 1.194631
1.307615 1.199664
1.317635 1.189306
1.327655 1.202428
1.337675 1.185149
1.347695 1.195795
1.357715 1.193374
1.367735 1.182965
1.377756 1.155025
1.387776 1.163672
1.397796 1.165076
1.407816 1.131122
1.417836 1.160086
1.427856 1.146637
1.437876 1.134928
1.447896 1.145410
1.457916 1.150581
1.467936 1.146212
1.477956 1.139227
1.487976 1.109683
1.497996 1.127805
1.508016 1.115008
1.518036 1.127097
1.528056 1.114960
1.538076 1.115163
1.548096 1.108696
1.558116 1.095896
1.568136 1.100842
1.578156 1.109202
1.588176 1.092485
1.598196 1.101345
1.608216 1.079767
1.618236 1.075725
1.628257 1.074616
1.638277 1.067959
1.648297 1.074357
1.658317 1.072576
1.668337 1.081713
1.678357 1.055974
1.688377 1.050588
1.698397 1.059118
1.708417 1.038129
1.718437 1.033672
1.728457 1.057861
1.738477 1.042403
1.748497 1.025075
1.758517 1.032243
1.768537 1.031941
1.778557 1.032480
1.788577 1.044711
1.798597 0.990834
1.808617 1.023315
1.818637 1.026216
1.828657 1.004498
1.838677 1.020897
1.848697 1.003292
1.858717 1.007539
1.868737 1.018981
1.878758 0.987759
1.888778 1.000612
1.898798 0.991879
1.908818 1.000021
1.918838 1.004491
1.928858 0.983749
1.938878 0.988257
1.948898 1.002525
1.958918 0.979453
1.968938 0.978152
1.978958 1.000359
1.988978 0.992678
1.998998 0.985121
2.009018 1.009507
2.019038 0.994456
2.029058 0.975499
2.039078 0.995970
2.049098 0.979346
2.059118 0.986186
2.069138 0.995702
2.079158 1.005998
2.089178 1.007427
2.099198 1.018986
2.109218 0.996973
2.119238 1.015757
2.129259 1.016261
2.139279 1.005068
2.149299 1.024589
2.159319 1.006980
2.169339 1.013560
2.179359 1.002627
2.189379 1.026793
2.199399 1.017359
2.209419 1.005611
2.219439 1.017369
2.229459 1.016947
2.239479 1.014099
2.249499 1.009562
2.259519 1.020415
2.269539 1.006916
2.279559 1.012770
2.289579 1.001088
2.299599 1.024729
2.309619 1.021270
2.319639 1.014032
2.329659 1.013782
2.339679 1.001491
2.349699 1.015108
2.359719 1.011507
2.369739 1.026439
2.379760 1.011996
2.389780 1.022890
2.399800 1.024102
2.409820 1.024069
2.419840 1.016793
2.429860 1.031945
2.439880 1.039217
2.449900 1.018114
2.459920 1.036686
2.469940 1.029073
2.479960 1.035471
2.489980 1.034310
2.500000 1.034609
2.510020 1.017513
2.520040 1.033873
2.530060 1.028106
2.540080 1.042538
2.550100 1.035962
2.560120 1.019866
2.570140 1.023705
2.580160 1.028073
2.590180 1.025101
2.600200 1.017628
2.610220 1.021542
2.620240 1.014636
2.630261 1.007748
2.640281 1.018875
2.650301 1.011549
2.660321 1.021511
2.670341 1.018862
2.680361 1.020535
2.690381 1.008836
2.700401 1.037152
2.710421 1.013539
2.720441 1.019770
2.730461 1.018565
2.740481 1.031637
2.750501 1.024447
2.760521 1.028022
2.770541 1.028164
2.780561 1.028188
2.790581 1.035242
2.800601 1.023072
2.810621 1.029863
