-2.000000 0.161179
-1.991984 0.090382
-1.983968 0.090392
-1.975952 0.084986
-1.967936 0.076411
-1.959920 0.065175
-1.951904 0.053043
-1.943888 0.041390
-1.935872 0.031233
-1.927856 0.021874
-1.919840 0.014663
-1.911824 0.009344
-1.903808 0.005744
-1.895792 0.003341
-1.887776 0.001851
-1.879760 0.001063
-1.871743 0.000545
-1.863727 0.000264
-1.855711 0.000139
-1.847695 0.000061
-1.839679 0.000028
-1.831663 0.000009
-1.823647 0.000002
-1.815631 0.000001
-1.807615 0.000001
-1.799599 0.000001
