-0.664562 0.157747
-0.661876 0.156655
-0.659558 0.165072
-0.645618 0.176913
-0.654970 0.170187
-0.646911 0.171370
-0.653234 0.173726
-0.652307 0.174460
-0.676770 0.158945
-0.687113 0.156490
-0.688649 0.152703
-0.695677 0.148707
-0.696167 0.152841
-0.687124 0.159776
-0.687932 0.161771
-0.665597 0.172391
-0.667701 0.171595
-0.656380 0.176152
-0.654849 0.171861
-0.642249 0.179617
-0.641228 0.181084
-0.654934 0.174516
-0.652673 0.173162
-0.642143 0.180017
-0.648902 0.171788
-0.646476 0.169370
-0.655080 0.162507
-0.645035 0.169407
-0.645053 0.171899
-0.643512 0.174183
-0.646061 0.171786
-0.640259 0.171526
-0.641471 0.169931
-0.644163 0.169613
-0.648613 0.164881
-0.665002 0.155430
-0.655712 0.160867
-0.665077 0.156915
-0.672242 0.150862
-0.665726 0.151458
-0.659944 0.155619
-0.645604 0.159680
-0.639211 0.163233
-0.639236 0.167364
-0.634917 0.171552
-0.644559 0.170322
-0.632547 0.176979
-0.629959 0.178338
-0.632578 0.174079
-0.649991 0.160121
-0.640467 0.165540
-0.622664 0.180074
-0.610421 0.185746
-0.602265 0.185925
-0.614731 0.179296
-0.617928 0.179220
-0.626445 0.175602
-0.626292 0.175699
-0.618815 0.181834
-0.635556 0.170634
-0.630660 0.176324
-0.635766 0.173312
-0.635117 0.172050
-0.637758 0.169046
-0.643806 0.165346
-0.658720 0.163078
-0.651445 0.171278
-0.649878 0.169352
-0.655729 0.168541
-0.649896 0.168266
-0.649261 0.169075
-0.656225 0.165034
-0.654614 0.170082
-0.666871 0.165190
-0.651660 0.178700
-0.658655 0.173729
-0.662618 0.171173
-0.667990 0.170508
-0.670742 0.171698
-0.667865 0.168635
-0.658261 0.171452
-0.661830 0.165811
-0.663188 0.163189
-0.661145 0.158879
-0.663946 0.154184
-0.669965 0.152321
-0.665140 0.158539
-0.660459 0.157225
-0.659957 0.157770
-0.656739 0.159455
-0.645412 0.162070
-0.633695 0.171953
-0.636525 0.175297
-0.630811 0.181340
-0.656852 0.167460
-0.662094 0.168211
-0.657308 0.168573
-0.656194 0.166253
-0.649843 0.172809
