0.010000 0.000000 0.000000
0.020000 0.000194 0.001613
0.030000 0.000769 0.004270
0.040000 0.001706 0.007108
0.050000 0.002974 0.009914
0.060000 0.004531 0.012587
0.070000 0.006329 0.015068
0.080000 0.008315 0.017324
0.090000 0.010440 0.019333
0.100000 0.012653 0.021088
0.110000 0.014909 0.022589
0.120000 0.017167 0.023844
0.130000 0.019392 0.024862
0.140000 0.021553 0.025658
0.150000 0.023624 0.026249
0.160000 0.025588 0.026654
0.170000 0.027432 0.026894
0.180000 0.029150 0.026990
0.190000 0.030738 0.026963
0.200000 0.032198 0.026832
0.210000 0.033534 0.026615
0.220000 0.034754 0.026329
0.230000 0.035863 0.025988
0.240000 0.036871 0.025605
0.250000 0.037790 0.025194
0.260000 0.038631 0.024763
0.270000 0.039404 0.024323
0.280000 0.040118 0.023880
0.290000 0.040780 0.023437
0.300000 0.041397 0.022999
0.310000 0.041973 0.022566
0.320000 0.042512 0.022142
0.330000 0.043015 0.021725
0.340000 0.043483 0.021315
0.350000 0.043918 0.020913
0.360000 0.044321 0.020519
0.370000 0.044695 0.020133
0.380000 0.045039 0.019754
0.390000 0.045356 0.019383
0.400000 0.045646 0.019019
0.410000 0.045911 0.018663
0.420000 0.046155 0.018315
0.430000 0.046378 0.017976
0.440000 0.046585 0.017646
0.450000 0.046780 0.017326
0.460000 0.046965 0.017016
0.470000 0.047145 0.016718
0.480000 0.047322 0.016431
0.490000 0.047498 0.016156
0.500000 0.047675 0.015892
0.510000 0.047853 0.015638
0.520000 0.048064 0.015405
0.530000 0.048253 0.015174
0.540000 0.048451 0.014954
0.550000 0.048659 0.014745
0.560000 0.048873 0.014545
0.570000 0.049089 0.014354
0.580000 0.049305 0.014168
0.590000 0.049517 0.013988
0.600000 0.049725 0.013812
0.610000 0.049927 0.013641
0.620000 0.050125 0.013474
0.630000 0.050316 0.013311
0.640000 0.050499 0.013151
0.650000 0.050673 0.012993
0.660000 0.050838 0.012838
0.670000 0.050992 0.012685
0.680000 0.051137 0.012534
0.690000 0.051274 0.012385
0.700000 0.051402 0.012239
0.710000 0.051522 0.012094
0.720000 0.051635 0.011953
0.730000 0.051741 0.011813
0.740000 0.051839 0.011676
0.750000 0.051933 0.011541
0.760000 0.052024 0.011409
0.770000 0.052115 0.011280
0.780000 0.052207 0.011155
0.790000 0.052303 0.011034
0.800000 0.052404 0.010917
0.810000 0.052510 0.010805
0.820000 0.052623 0.010696
0.830000 0.052743 0.010591
0.840000 0.052869 0.010490
0.850000 0.052999 0.010392
0.860000 0.053133 0.010297
0.870000 0.053269 0.010205
0.880000 0.053407 0.010115
0.890000 0.053544 0.010027
0.900000 0.053679 0.009940
0.910000 0.053811 0.009855
0.920000 0.053939 0.009772
0.930000 0.054062 0.009689
0.940000 0.054181 0.009607
0.950000 0.054296 0.009526
0.960000 0.054407 0.009446
0.970000 0.054515 0.009367
0.980000 0.054621 0.009289
0.990000 0.054723 0.009213
1.000000 0.054821 0.009137
1.010000 0.054917 0.009062
1.020000 0.055097 0.009003
1.030000 0.055190 0.008930
1.040000 0.055285 0.008860
1.050000 0.055383 0.008791
1.060000 0.055478 0.008723
1.070000 0.055569 0.008656
1.080000 0.055654 0.008589
1.090000 0.055731 0.008522
1.100000 0.055802 0.008455
1.110000 0.055867 0.008388
1.120000 0.055930 0.008323
1.130000 0.055990 0.008258
1.140000 0.056048 0.008194
1.150000 0.056104 0.008131
1.160000 0.056157 0.008069
1.170000 0.056209 0.008007
1.180000 0.056257 0.007946
1.190000 0.056301 0.007885
1.200000 0.056341 0.007825
1.210000 0.056374 0.007765
1.220000 0.056401 0.007705
1.230000 0.056422 0.007645
1.240000 0.056438 0.007586
1.250000 0.056453 0.007527
1.260000 0.056469 0.007469
1.270000 0.056490 0.007413
1.280000 0.056517 0.007359
1.290000 0.056554 0.007307
1.300000 0.056601 0.007257
1.310000 0.056657 0.007208
1.320000 0.056723 0.007162
1.330000 0.056797 0.007117
1.340000 0.056876 0.007074
1.350000 0.056961 0.007032
1.360000 0.057050 0.006991
1.370000 0.057141 0.006952
1.380000 0.057235 0.006912
1.390000 0.057330 0.006874
1.400000 0.057424 0.006836
1.410000 0.057517 0.006799
1.420000 0.057609 0.006762
1.430000 0.057700 0.006725
1.440000 0.057789 0.006689
1.450000 0.057878 0.006653
1.460000 0.057966 0.006617
1.470000 0.058056 0.006582
1.480000 0.058146 0.006548
1.490000 0.058238 0.006514
1.500000 0.058332 0.006481
1.510000 0.058428 0.006449
1.520000 0.058598 0.006425
1.530000 0.058705 0.006395
1.540000 0.058820 0.006366
1.550000 0.058942 0.006338
1.560000 0.059069 0.006311
1.570000 0.059197 0.006284
1.580000 0.059324 0.006258
1.590000 0.059448 0.006231
1.600000 0.059570 0.006205
1.610000 0.059689 0.006179
1.620000 0.059806 0.006153
1.630000 0.059919 0.006127
1.640000 0.060029 0.006101
1.650000 0.060135 0.006074
1.660000 0.060237 0.006048
1.670000 0.060335 0.006021
1.680000 0.060428 0.005995
1.690000 0.060516 0.005968
1.700000 0.060600 0.005941
1.710000 0.060680 0.005914
1.720000 0.060756 0.005887
1.730000 0.060829 0.005860
1.740000 0.060900 0.005833
1.750000 0.060972 0.005807
1.760000 0.061046 0.005781
1.770000 0.061126 0.005756
1.780000 0.061212 0.005731
1.790000 0.061304 0.005708
1.800000 0.061404 0.005686
1.810000 0.061509 0.005664
1.820000 0.061619 0.005643
1.830000 0.061732 0.005622
1.840000 0.061845 0.005602
1.850000 0.061958 0.005582
1.860000 0.062069 0.005562
1.870000 0.062179 0.005542
1.880000 0.062288 0.005522
1.890000 0.062399 0.005503
1.900000 0.062510 0.005483
1.910000 0.062622 0.005464
1.920000 0.062735 0.005446
1.930000 0.062847 0.005427
1.940000 0.062961 0.005409
1.950000 0.063076 0.005391
1.960000 0.063192 0.005374
1.970000 0.063312 0.005356
1.980000 0.063435 0.005340
1.990000 0.063560 0.005323
2.000000 0.063688 0.005307
2.010000 0.063818 0.005292
2.020000 0.064068 0.005286
2.030000 0.064204 0.005271
2.040000 0.064346 0.005257
2.050000 0.064493 0.005243
2.060000 0.064641 0.005230
2.070000 0.064788 0.005216
2.080000 0.064929 0.005203
2.090000 0.065065 0.005189
2.100000 0.065193 0.005174
2.110000 0.065314 0.005159
2.120000 0.065430 0.005144
2.130000 0.065542 0.005128
2.140000 0.065651 0.005113
2.150000 0.065757 0.005097
2.160000 0.065861 0.005082
2.170000 0.065964 0.005066
2.180000 0.066066 0.005051
2.190000 0.066166 0.005035
2.200000 0.066263 0.005020
2.210000 0.066357 0.005004
2.220000 0.066448 0.004989
2.230000 0.066534 0.004973
2.240000 0.066618 0.004957
2.250000 0.066700 0.004941
2.260000 0.066783 0.004925
2.270000 0.066868 0.004910
2.280000 0.066956 0.004894
2.290000 0.067049 0.004880
2.300000 0.067145 0.004866
2.310000 0.067245 0.004852
2.320000 0.067349 0.004838
2.330000 0.067459 0.004825
2.340000 0.067573 0.004813
2.350000 0.067693 0.004801
2.360000 0.067818 0.004789
2.370000 0.067948 0.004778
2.380000 0.068084 0.004768
2.390000 0.068223 0.004758
2.400000 0.068365 0.004748
2.410000 0.068507 0.004738
2.420000 0.068647 0.004728
2.430000 0.068783 0.004718
2.440000 0.068915 0.004707
2.450000 0.069042 0.004697
2.460000 0.069165 0.004686
2.470000 0.069284 0.004675
2.480000 0.069400 0.004664
2.490000 0.069514 0.004653
2.500000 0.069625 0.004642
2.510000 0.069736 0.004631
2.520000 0.069938 0.004626
2.530000 0.070051 0.004615
2.540000 0.070168 0.004604
2.550000 0.070290 0.004594
2.560000 0.070411 0.004584
2.570000 0.070529 0.004574
2.580000 0.070639 0.004563
2.590000 0.070742 0.004552
2.600000 0.070837 0.004541
2.610000 0.070926 0.004529
2.620000 0.071009 0.004517
2.630000 0.071089 0.004505
2.640000 0.071166 0.004493
2.650000 0.071242 0.004481
2.660000 0.071317 0.004468
2.670000 0.071392 0.004456
2.680000 0.071467 0.004444
2.690000 0.071540 0.004432
2.700000 0.071611 0.004420
2.710000 0.071680 0.004408
2.720000 0.071749 0.004396
2.730000 0.071815 0.004384
2.740000 0.071881 0.004372
2.750000 0.071947 0.004360
2.760000 0.072014 0.004349
2.770000 0.072084 0.004337
2.780000 0.072155 0.004326
2.790000 0.072229 0.004315
2.800000 0.072303 0.004304
2.810000 0.072379 0.004293
2.820000 0.072454 0.004282
2.830000 0.072527 0.004271
2.840000 0.072599 0.004261
2.850000 0.072669 0.004250
2.860000 0.072739 0.004239
2.870000 0.072810 0.004228
2.880000 0.072883 0.004218
2.890000 0.072960 0.004208
2.900000 0.073041 0.004198
2.910000 0.073126 0.004188
2.920000 0.073213 0.004179
2.930000 0.073305 0.004170
2.940000 0.073400 0.004161
2.950000 0.073499 0.004152
2.960000 0.073603 0.004144
2.970000 0.073711 0.004136
2.980000 0.073825 0.004129
2.990000 0.073942 0.004122
3.000000 0.074062 0.004115
3.010000 0.074186 0.004108
3.020000 0.074412 0.004107
3.030000 0.074544 0.004100
3.040000 0.074683 0.004094
3.050000 0.074826 0.004089
3.060000 0.074970 0.004083
3.070000 0.075108 0.004078
3.080000 0.075238 0.004071
3.090000 0.075357 0.004065
3.100000 0.075465 0.004057
3.110000 0.075563 0.004049
3.120000 0.075654 0.004041
3.130000 0.075739 0.004033
3.140000 0.075818 0.004024
3.150000 0.075893 0.004016
3.160000 0.075967 0.004007
3.170000 0.076039 0.003998
3.180000 0.076112 0.003989
3.190000 0.076186 0.003980
3.200000 0.076259 0.003972
3.210000 0.076332 0.003963
3.220000 0.076401 0.003955
3.230000 0.076464 0.003946
3.240000 0.076521 0.003936
3.250000 0.076571 0.003927
3.260000 0.076617 0.003917
3.270000 0.076659 0.003907
3.280000 0.076701 0.003897
3.290000 0.076744 0.003888
3.300000 0.076787 0.003878
3.310000 0.076831 0.003869
3.320000 0.076876 0.003859
3.330000 0.076923 0.003850
3.340000 0.076971 0.003841
3.350000 0.077022 0.003832
3.360000 0.077078 0.003823
3.370000 0.077139 0.003815
3.380000 0.077207 0.003807
3.390000 0.077282 0.003800
3.400000 0.077364 0.003792
3.410000 0.077451 0.003785
3.420000 0.077542 0.003779
3.430000 0.077636 0.003772
3.440000 0.077733 0.003766
3.450000 0.077833 0.003760
3.460000 0.077937 0.003754
3.470000 0.078045 0.003749
3.480000 0.078156 0.003743
3.490000 0.078271 0.003738
3.500000 0.078390 0.003733
3.510000 0.078512 0.003728
3.520000 0.078803 0.003731
3.530000 0.078931 0.003727
3.540000 0.079068 0.003723
3.550000 0.079209 0.003719
3.560000 0.079353 0.003715
3.570000 0.079494 0.003711
3.580000 0.079628 0.003707
3.590000 0.079755 0.003703
3.600000 0.079875 0.003698
3.610000 0.079988 0.003693
3.620000 0.080095 0.003688
3.630000 0.080198 0.003682
3.640000 0.080297 0.003677
3.650000 0.080393 0.003671
3.660000 0.080487 0.003665
3.670000 0.080581 0.003659
3.680000 0.080673 0.003654
3.690000 0.080765 0.003648
3.700000 0.080856 0.003642
3.710000 0.080946 0.003636
3.720000 0.081033 0.003631
3.730000 0.081116 0.003625
3.740000 0.081197 0.003618
3.750000 0.081274 0.003612
3.760000 0.081350 0.003606
3.770000 0.081426 0.003600
3.780000 0.081502 0.003594
3.790000 0.081578 0.003587
3.800000 0.081655 0.003581
3.810000 0.081731 0.003575
3.820000 0.081808 0.003569
3.830000 0.081885 0.003563
3.840000 0.081963 0.003557
3.850000 0.082043 0.003552
3.860000 0.082123 0.003546
3.870000 0.082206 0.003540
3.880000 0.082292 0.003535
3.890000 0.082381 0.003530
3.900000 0.082473 0.003524
3.910000 0.082568 0.003520
3.920000 0.082665 0.003515
3.930000 0.082763 0.003510
3.940000 0.082862 0.003505
3.950000 0.082961 0.003500
3.960000 0.083062 0.003496
3.970000 0.083163 0.003491
3.980000 0.083266 0.003487
3.990000 0.083371 0.003482
4.000000 0.083476 0.003478
4.010000 0.083585 0.003474
4.020000 0.083829 0.003476
4.030000 0.083944 0.003472
4.040000 0.084066 0.003468
4.050000 0.084194 0.003465
4.060000 0.084325 0.003462
4.070000 0.084455 0.003458
4.080000 0.084582 0.003455
4.090000 0.084704 0.003452
4.100000 0.084820 0.003448
4.110000 0.084932 0.003444
4.120000 0.085039 0.003440
4.130000 0.085143 0.003436
4.140000 0.085244 0.003432
4.150000 0.085341 0.003427
4.160000 0.085437 0.003423
4.170000 0.085533 0.003419
4.180000 0.085629 0.003414
4.190000 0.085725 0.003410
4.200000 0.085823 0.003406
4.210000 0.085920 0.003401
4.220000 0.086018 0.003397
4.230000 0.086116 0.003393
4.240000 0.086213 0.003389
4.250000 0.086309 0.003385
4.260000 0.086406 0.003381
4.270000 0.086502 0.003376
4.280000 0.086598 0.003372
4.290000 0.086694 0.003368
4.300000 0.086788 0.003364
4.310000 0.086879 0.003360
4.320000 0.086970 0.003355
4.330000 0.087058 0.003351
4.340000 0.087145 0.003347
4.350000 0.087232 0.003342
4.360000 0.087319 0.003338
4.370000 0.087408 0.003334
4.380000 0.087499 0.003329
4.390000 0.087595 0.003326
4.400000 0.087696 0.003322
4.410000 0.087802 0.003318
4.420000 0.087914 0.003315
4.430000 0.088033 0.003312
4.440000 0.088158 0.003309
4.450000 0.088290 0.003307
4.460000 0.088427 0.003304
4.470000 0.088570 0.003302
4.480000 0.088716 0.003300
4.490000 0.088863 0.003299
4.500000 0.089011 0.003297
4.510000 0.089158 0.003295
4.520000 0.089434 0.003298
4.530000 0.089578 0.003296
4.540000 0.089726 0.003294
4.550000 0.089874 0.003292
4.560000 0.090020 0.003290
4.570000 0.090160 0.003288
