0.010000 1.916375 0.006388
0.020000 1.883005 0.012665
0.030000 1.789890 0.018631
0.040000 1.641687 0.024103
0.050000 1.448441 0.028931
0.060000 1.222227 0.033005
0.070000 0.976173 0.036259
0.080000 0.723225 0.038670
0.090000 0.475075 0.040254
0.100000 0.241341 0.041058
0.110000 0.029372 0.041156
0.120000 -0.155764 0.040637
0.130000 -0.311065 0.039600
0.140000 -0.435349 0.038149
0.150000 -0.528933 0.036386
0.160000 -0.593376 0.034408
0.170000 -0.631192 0.032304
0.180000 -0.645599 0.030152
0.190000 -0.640304 0.028017
0.200000 -0.619284 0.025953
0.210000 -0.586480 0.023998
0.220000 -0.545527 0.022180
0.230000 -0.499657 0.020514
0.240000 -0.451730 0.019009
0.250000 -0.404222 0.017661
0.260000 -0.359153 0.016464
0.270000 -0.318033 0.015404
0.280000 -0.281841 0.014464
0.290000 -0.251006 0.013628
0.300000 -0.225470 0.012876
0.310000 -0.204774 0.012194
0.320000 -0.188230 0.011566
0.330000 -0.175069 0.010983
0.340000 -0.164576 0.010434
0.350000 -0.156078 0.009914
0.360000 -0.148854 0.009417
0.370000 -0.142132 0.008944
0.380000 -0.135193 0.008493
0.390000 -0.127485 0.008068
0.400000 -0.118732 0.007672
0.410000 -0.108930 0.007309
0.420000 -0.098182 0.006982
0.430000 -0.086569 0.006693
0.440000 -0.074160 0.006446
0.450000 -0.061125 0.006242
0.460000 -0.047785 0.006083
0.470000 -0.034590 0.005968
0.480000 -0.022006 0.005895
0.490000 -0.010503 0.005860
0.500000 -0.000553 0.005858
0.510000 0.007401 0.005882
0.520000 0.012056 0.005923
0.530000 0.015373 0.005974
0.540000 0.016341 0.006028
0.550000 0.015188 0.006079
0.560000 0.012245 0.006120
0.570000 0.007914 0.006146
0.580000 0.002663 0.006155
0.590000 -0.003044 0.006145
0.600000 -0.008837 0.006115
0.610000 -0.014437 0.006067
0.620000 -0.019564 0.006002
0.630000 -0.023916 0.005922
0.640000 -0.027232 0.005832
0.650000 -0.029357 0.005734
