0.047044 -0.145915
0.031787 -0.117245
0.028814 -0.085490
0.060435 -0.190512
0.021473 -0.072089
0.085450 -0.174646
0.029427 -0.074092
0.088096 -0.180828
0.032810 -0.072066
0.054130 -0.130334
0.018685 -0.048246
0.064422 -0.037424
0.025033 -0.033964
0.020185 -0.002063
0.058945 -0.036662
0.011307 0.010401
0.047196 0.063678
0.051124 0.034214
0.015720 0.011192
0.020592 0.043565
0.060301 0.095665
0.024716 0.032952
0.023969 0.052812
0.055162 0.088934
0.009207 0.024481
0.024749 0.080970
0.059330 0.175980
0.017283 0.055883
0.066178 0.287767
0.023176 0.100465
0.005443 0.030022
0.031220 0.237032
0.018790 0.162380
0.021352 0.186460
0.024321 0.238712
0.003501 0.047107
0.000850 0.013650
0.001074 0.014707
0.004801 0.106140
0.013974 0.456058
0.002508 0.135942
0.003419 0.501526
0.000747 0.183760
0.003266 0.172768
-0.002573 0.334133
-0.000907 0.121191
0.000152 0.246687
-0.006233 0.278402
-0.001116 0.184117
-0.010947 0.332388
-0.002489 0.198660
-0.012416 0.256515
-0.009307 0.400876
-0.013629 0.286472
-0.011584 0.366812
-0.008062 0.152371
-0.009044 0.205529
-0.019239 0.470377
-0.006260 0.119833
-0.031559 0.487179
-0.009893 0.144932
-0.039138 0.490674
-0.015939 0.228666
-0.035454 0.597613
-0.012010 0.162959
-0.035849 0.432814
-0.011034 0.139167
-0.035872 0.325422
-0.020252 0.205004
-0.028229 0.257327
-0.028458 0.302129
-0.017790 0.169009
-0.031217 0.307333
-0.022415 0.207505
-0.043533 0.454108
-0.022549 0.195276
-0.057453 0.517299
-0.019073 0.163441
-0.047262 0.378362
-0.018882 0.144568
-0.041967 0.286187
-0.029784 0.211049
-0.032586 0.239127
-0.028144 0.228074
-0.022936 0.169463
-0.030749 0.227045
-0.015677 0.071571
-0.048394 0.157697
-0.033491 0.134921
-0.011764 0.027252
-0.050238 0.099940
-0.032959 0.088404
-0.041530 0.029715
-0.034271 0.060065
-0.078335 0.015526
-0.041747 0.049067
-0.047902 0.063479
-0.060857 0.109801
-0.015806 0.026590
-0.033527 0.004530
-0.050972 0.061840
-0.014457 -0.007844
-0.058797 -0.038550
-0.011448 -0.018564
-0.044123 -0.116993
-0.046370 -0.088855
-0.019967 -0.048538
-0.062664 -0.145957
-0.027038 -0.080964
-0.064580 -0.183151
-0.019358 -0.059377
-0.074481 -0.301127
-0.027749 -0.109402
-0.070298 -0.264674
-0.031628 -0.132912
-0.056292 -0.208795
-0.014832 -0.061466
-0.054309 -0.334973
-0.016368 -0.105768
-0.050663 -0.376487
-0.025323 -0.180529
-0.079047 -0.518412
-0.021191 -0.152571
-0.056120 -0.406709
-0.020724 -0.166386
-0.030165 -0.274833
-0.023451 -0.227246
-0.027178 -0.276725
-0.032590 -0.291785
-0.017757 -0.183243
-0.038365 -0.357670
-0.011270 -0.123868
-0.026735 -0.269970
-0.017194 -0.198150
-0.009003 -0.100133
-0.026145 -0.372751
-0.003386 -0.068275
-0.010580 -0.282142
-0.013888 -0.338973
-0.005194 -0.129381
-0.016334 -0.496801
-0.003366 -0.133299
-0.009484 -0.481569
-0.007384 -0.276581
-0.010948 -0.314089
-0.013059 -0.304012
-0.008483 -0.188047
-0.023673 -0.464727
-0.006484 -0.169269
-0.022812 -0.572568
-0.008413 -0.219591
-0.020014 -0.793227
-0.007170 -0.258598
-0.004962 -0.416783
-0.006043 -0.199450
-0.001308 -0.324138
-0.002138 -0.157639
0.000886 -0.389803
-0.003039 -0.288093
-0.004471 -0.592984
-0.002670 -0.203330
0.000947 -0.406203
-0.000864 -0.179305
0.002734 -0.433884
-0.000298 -0.203954
-0.002788 -0.539266
0.000483 -0.174139
0.000031 -0.573806
0.002586 -0.167163
0.013400 -0.504364
0.003643 -0.249197
0.000135 -0.447541
0.003548 -0.175474
0.012330 -0.536679
0.004667 -0.137867
0.019532 -0.412449
0.009228 -0.141091
0.003345 -0.062950
0.023682 -0.286963
0.014101 -0.133248
0.026545 -0.228271
0.031546 -0.288543
0.015377 -0.142500
0.019240 -0.173587
0.027478 -0.220691
0.012520 -0.103789
0.049289 -0.350769
0.025001 -0.198454
0.072761 -0.536443
0.019257 -0.142285
0.047625 -0.339150
0.025373 -0.197427
0.025226 -0.213486
0.028233 -0.212786
0.039864 -0.337096
0.021154 -0.152890
0.073847 -0.427331
0.031843 -0.223684
0.042723 -0.328409
0.014169 -0.104758
0.066724 -0.340189
0.024720 -0.134552
0.060974 -0.337098
0.033474 -0.189864
0.044792 -0.277654
0.015935 -0.092255
0.049907 -0.254502
0.030102 -0.156969
0.036846 -0.200233
0.044834 -0.207247
0.018815 -0.072943
0.071884 -0.204327
0.030164 -0.105495
0.073405 -0.183928
0.029008 -0.092591
0.105719 -0.260998
0.033166 -0.062826
0.053264 -0.148055
0.046975 -0.027001
0.029948 -0.027870
0.069716 0.018459
0.034813 -0.012699
0.136248 -0.012168
0.036836 0.013378
0.050110 -0.019522
0.052573 0.041849
0.027861 0.030211
0.091669 0.140328
0.044734 0.051563
0.072872 0.071590
0.018973 0.023193
0.056445 0.095183
0.030264 0.019893
0.014222 0.032583
0.047508 0.131957
0.019067 0.049432
0.033907 0.131591
0.043499 0.138221
0.011242 0.041225
0.034061 0.163754
0.038777 0.157760
0.005746 0.031364
0.006803 0.047752
0.027128 0.226890
0.033120 0.262012
0.032477 0.233497
0.025149 0.189805
0.031248 0.252350
0.024314 0.216677
0.063448 0.537665
0.020408 0.197415
0.045558 0.388268
0.011630 0.117713
0.025382 0.248666
0.028767 0.262542
0.018031 0.159095
0.053738 0.446403
0.015982 0.153830
0.054522 0.481158
0.012405 0.143892
0.030264 0.396859
0.015910 0.191345
0.032301 0.351778
0.021251 0.255162
0.042398 0.425368
0.015584 0.175644
0.056868 0.666959
0.016167 0.205039
0.040130 0.449856
0.010172 0.140417
0.033662 0.444756
0.009989 0.152519
0.029324 0.409784
0.005985 0.122059
0.022689 0.448942
0.005628 0.152581
0.015354 0.329925
0.002409 0.152922
0.008140 0.237675
0.007048 0.313846
0.001073 0.083929
0.002218 0.213618
0.007990 0.435799
0.000176 0.162599
-0.009489 0.658640
-0.002448 0.232149
-0.011995 0.561688
-0.001943 0.262053
-0.017708 0.332444
-0.009106 0.316356
-0.011827 0.217134
-0.016157 0.389122
-0.008586 0.130125
-0.026307 0.392546
-0.016847 0.274129
-0.021471 0.490460
-0.011542 0.181686
-0.028944 0.482551
-0.010338 0.129032
-0.035654 0.400439
-0.019869 0.260776
-0.021535 0.342668
-0.013485 0.176756
-0.019010 0.271202
-0.019670 0.233540
-0.023595 0.352602
-0.014677 0.173879
-0.042413 0.519891
-0.013032 0.126866
-0.040236 0.354605
-0.018851 0.153035
-0.007482 0.055707
-0.039613 0.230219
-0.025154 0.151660
-0.046226 0.173253
-0.026688 0.120049
-0.084814 0.287158
-0.031494 0.116513
-0.045654 0.178095
-0.037946 0.161409
-0.053010 0.167470
-0.040376 0.151310
-0.023684 0.088579
-0.072318 0.268009
-0.037527 0.143774
-0.064031 0.272078
-0.035026 0.121642
-0.039686 0.155804
-0.031155 0.081671
-0.035134 0.106200
-0.061367 0.071527
-0.032553 0.065025
-0.042878 0.083365
-0.057154 0.153579
-0.015638 0.037826
-0.005319 0.008863
-0.045790 0.010276
-0.030262 0.043764
-0.029057 -0.026786
-0.056070 -0.000103
-0.023768 -0.014905
-0.063582 -0.019586
-0.033323 -0.036322
-0.053425 -0.038340
-0.046676 -0.015139
-0.027919 -0.005491
-0.086256 -0.035879
-0.027255 -0.016387
-0.089137 -0.032139
-0.039750 -0.027356
-0.067345 -0.005959
-0.043980 -0.042418
-0.041808 -0.013826
-0.041283 -0.063256
-0.046556 -0.033776
-0.061273 -0.078723
-0.034298 -0.034080
-0.089359 -0.112487
-0.025802 -0.045219
-0.071779 -0.098810
-0.036444 -0.058881
-0.051076 -0.066679
-0.052287 -0.087275
-0.035321 -0.035404
-0.080255 -0.250544
-0.029857 -0.077006
-0.093365 -0.279967
-0.041292 -0.118940
-0.082382 -0.191499
-0.023149 -0.066234
-0.044997 -0.144989
-0.045715 -0.186685
-0.038028 -0.145820
-0.065375 -0.250220
-0.022718 -0.089702
-0.067348 -0.283406
-0.015262 -0.077336
-0.048359 -0.260695
-0.028439 -0.134025
-0.008054 -0.051435
-0.033274 -0.308072
-0.008124 -0.091032
