-978 0.000001 0.000005
-976 0.000002 0.000010
-974 0.000002 0.000011
-972 0.000004 0.000019
-970 0.000007 0.000035
-968 0.000010 0.000049
-966 0.000014 0.000068
-964 0.000019 0.000092
-962 0.000031 0.000153
-960 0.000034 0.000165
-958 0.000045 0.000219
-956 0.000066 0.000315
-954 0.000092 0.000441
-952 0.000096 0.000457
-950 0.000118 0.000560
-948 0.000142 0.000673
-946 0.000159 0.000749
-944 0.000189 0.000890
-942 0.000234 0.001099
-940 0.000277 0.001297
-938 0.000295 0.001374
-936 0.000343 0.001593
-934 0.000385 0.001784
-932 0.000441 0.002036
-930 0.000470 0.002161
-928 0.000523 0.002393
-926 0.000552 0.002518
-924 0.000623 0.002833
-922 0.000709 0.003209
-920 0.000772 0.003481
-918 0.000844 0.003793
-916 0.000914 0.004090
-914 0.000965 0.004299
-912 0.001040 0.004618
-910 0.001109 0.004903
-908 0.001139 0.005013
-906 0.001188 0.005209
-904 0.001224 0.005342
-902 0.001306 0.005677
-900 0.001377 0.005958
-898 0.001350 0.005818
-896 0.001387 0.005951
-894 0.001413 0.006033
-892 0.001445 0.006143
-890 0.001453 0.006147
-888 0.001507 0.006348
-886 0.001452 0.006086
-884 0.001503 0.006269
-882 0.001521 0.006315
-880 0.001520 0.006280
-878 0.001550 0.006371
-876 0.001554 0.006356
-874 0.001519 0.006185
-872 0.001505 0.006094
-870 0.001484 0.005977
-868 0.001485 0.005953
-866 0.001446 0.005767
-864 0.001440 0.005713
-862 0.001436 0.005666
-860 0.001386 0.005438
-858 0.001373 0.005359
-856 0.001379 0.005351
-854 0.001290 0.004978
-852 0.001273 0.004883
-850 0.001261 0.004811
-848 0.001227 0.004652
-846 0.001180 0.004450
-844 0.001171 0.004387
-842 0.001181 0.004401
-840 0.001165 0.004313
-838 0.001112 0.004094
-836 0.001130 0.004133
-834 0.001094 0.003978
-832 0.001077 0.003890
-830 0.001071 0.003846
-828 0.001058 0.003773
-826 0.001040 0.003687
-824 0.000992 0.003492
-822 0.000989 0.003459
-820 0.000985 0.003420
-818 0.000956 0.003298
-816 0.000908 0.003112
